"","NCBI.Taxon.ID","EntrezGene.ID","EntrezGene.ID.HUMAN"
"35128",10090,100038927,""
"35129",10090,13226,""
"35130",10090,100041890,""
"35131",10090,100505096,""
"35132",10090,100041952,""
"35133",10090,100041688,""
"35134",10090,100862126,""
"35135",10090,100041895,""
"35136",10090,13239,""
"35137",10090,100041787,""
"35138",10090,100041759,""
"35139",10090,104816,"374569"
"35141",10090,330319,"644150"
"35143",10090,72961,"57030"
"35147",10090,72297,"10331"
"35149",10090,170729,"83482"
"35152",10090,14936,"2997"
"35154",10090,16407,"3682"
"35156",10090,18585,"5152"
"35158",10090,17940,""
"35159",10090,17951,""
"35160",10090,17952,""
"35161",10090,225631,"9480"
"35163",10090,193452,"7738"
"35165",10090,100042688,""
"35166",10090,76229,""
"35167",10090,22306,""
"35168",10090,100042591,""
"35169",10090,22311,""
"35170",10090,624512,""
"35171",10090,100042636,""
"35172",10090,625353,""
"35173",10090,100042653,""
"35174",10090,22305,""
"35175",10090,434110,""
"35176",10090,545909,""
"35177",10090,100042781,""
"35178",10090,100042848,""
"35179",10090,22310,""
"35180",10090,381838,""
"35181",10090,434113,""
"35182",10090,100042810,""
"35183",10090,100042894,""
"35184",10090,100042891,""
"35185",10090,625580,""
"35186",10090,625605,""
"35187",10090,434117,""
"35188",10090,100042921,""
"35189",10090,30948,"274"
"35191",10090,546643,""
"35192",10090,110454,""
"35193",10090,17067,""
"35194",10090,100041546,""
"35195",10090,17071,""
"35196",10090,546644,""
"35197",10090,57248,""
"35198",10090,232975,"478"
"35202",10090,76572,"27288"
"35204",10090,54486,"27306"
"35206",10090,103554,"23198"
"35209",10090,72925,"55016"
"35211",10090,93893,"56121"
"35213",10090,11872,""
"35215",10090,27222,"480"
"35217",10090,320365,"10129"
"35220",10090,69564,"27231"
"35222",10090,60361,""
"35223",10090,64380,""
"35224",10090,66607,""
"35225",10090,80733,""
"35227",10090,68328,"5872"
"35229",10090,113855,""
"35230",10090,113857,""
"35231",10090,113854,""
"35232",10090,24112,""
"35233",10090,113852,""
"35234",10090,113853,""
"35235",10090,69017,"112476"
"35237",10090,320858,"91133"
"35239",10090,207165,"2186"
"35241",10090,117172,"337959"
"35242",10090,69696,"337959"
"35243",10090,16699,"337959"
"35246",10090,20128,""
"35247",10090,209387,""
"35248",10090,102635992,""
"35249",10090,668381,""
"35250",10090,102637163,""
"35251",10090,102637615,""
"35252",10090,434676,""
"35253",10090,57426,""
"35254",10090,545948,""
"35255",10090,100043860,""
"35256",10090,11354,""
"35257",10090,384589,""
"35258",10090,384585,""
"35259",10090,100043868,""
"35260",10090,626305,""
"35261",10090,170741,"29990"
"35262",10090,545812,"29990"
"35264",10090,69142,""
"35265",10090,258287,"442191"
"35268",10090,236509,""
"35269",10090,257890,""
"35270",10090,627576,""
"35271",10090,224572,""
"35272",10090,627636,""
"35273",10090,637021,""
"35274",10090,665210,""
"35275",10090,627111,""
"35276",10090,328759,""
"35277",10090,627367,""
"35278",10090,224552,""
"35279",10090,665376,""
"35280",10090,232889,"8605"
"35282",10090,432478,"360200"
"35284",10090,381695,"10443"
"35286",10090,631323,""
"35287",10090,233437,""
"35288",10090,620672,""
"35289",10090,620697,""
"35290",10090,330581,""
"35291",10090,670940,""
"35292",10090,233445,""
"35293",10090,244114,""
"35294",10090,620928,""
"35295",10090,546980,""
"35296",10090,546981,""
"35297",10090,546983,""
"35298",10090,637896,""
"35299",10090,621430,""
"35300",10090,17960,"10"
"35302",10090,72535,"219"
"35304",10090,14862,"2949"
"35306",10090,26451,"6157"
"35308",10090,18354,""
"35309",10090,258923,""
"35310",10090,18321,""
"35311",10090,258344,""
"35312",10090,257929,""
"35313",10090,258409,""
"35314",10090,258693,""
"35315",10090,257908,""
"35316",10090,258504,""
"35317",10090,258564,""
"35318",10090,258984,"283092"
"35320",10090,258943,""
"35321",10090,258557,""
"35322",10090,258558,""
"35323",10090,258807,""
"35324",10090,258806,""
"35325",10090,258782,""
"35326",10090,258606,"26492"
"35328",10090,258274,""
"35329",10090,57250,""
"35330",10090,258613,""
"35331",10090,258850,""
"35332",10090,258611,""
"35333",10090,258554,"26648"
"35335",10090,258483,""
"35336",10090,258684,""
"35337",10090,258086,"26494"
"35339",10090,258259,""
"35340",10090,258555,""
"35341",10090,258890,""
"35342",10090,258830,""
"35343",10090,258538,""
"35344",10090,404321,""
"35345",10090,258448,""
"35346",10090,226143,""
"35347",10090,26374,"64326"
"35349",10090,319195,"6139"
"35350",10090,102632403,"6139"
"35352",10090,233230,""
"35353",10090,404239,""
"35355",10090,68097,"140735"
"35357",10090,319945,"80308"
"35359",10090,20863,""
"35360",10090,58244,"10228"
"35362",10090,317758,""
"35363",10090,171189,""
"35364",10090,626828,""
"35365",10090,171188,""
"35368",10090,435206,""
"35369",10090,13897,""
"35370",10090,93874,"56132"
"35372",10090,74954,""
"35373",10090,108978,""
"35374",10090,278676,""
"35375",10090,320333,""
"35376",10090,100040697,""
"35377",10090,100038847,""
"35378",10090,100041840,""
"35379",10090,100041774,""
"35380",10090,100039452,""
"35381",10090,100040657,""
"35382",10090,100040671,""
"35383",10090,101055754,""
"35384",10090,100040897,""
"35385",10090,100040923,""
"35386",10090,100040928,""
"35387",10090,100041012,""
"35388",10090,100041019,""
"35389",10090,100041054,""
"35390",10090,100041076,""
"35391",10090,100041119,""
"35392",10090,100041139,""
"35393",10090,100504488,""
"35394",10090,100169868,""
"35395",10090,100041177,""
"35396",10090,100042054,""
"35397",10090,100041262,""
"35398",10090,100041279,""
"35399",10090,100041283,""
"35400",10090,100041306,""
"35401",10090,100041317,""
"35402",10090,100041336,""
"35403",10090,666329,""
"35404",10090,100041515,""
"35405",10090,100861615,""
"35406",10090,100041598,""
"35407",10090,100041651,""
"35408",10090,102638110,""
"35409",10090,100041702,""
"35410",10090,100041735,""
"35411",10090,100041678,""
"35412",10090,100041874,""
"35413",10090,100041964,""
"35414",10090,100041151,""
"35415",10090,102634532,""
"35416",10090,100042100,""
"35417",10090,100042129,""
"35418",10090,100042149,""
"35419",10090,102632113,""
"35420",10090,100042304,""
"35421",10090,432825,""
"35422",10090,434459,""
"35423",10090,544990,""
"35424",10090,545007,""
"35425",10090,545013,""
"35426",10090,622640,""
"35427",10090,666233,""
"35428",10090,101055806,""
"35429",10090,100504200,""
"35430",10090,666549,""
"35431",10090,666706,""
"35432",10090,666744,""
"35433",10090,666750,""
"35434",10090,666800,""
"35435",10090,673676,""
"35436",10090,673685,""
"35437",10090,54391,"55312"
"35439",10090,552899,"574537"
"35441",10090,622629,"386675"
"35442",10090,100502831,"386675"
"35443",10090,100503388,"386675"
"35444",10090,100040299,"386675"
"35445",10090,100041250,"386675"
"35446",10090,100041261,"386675"
"35447",10090,100041281,"386675"
"35448",10090,100041351,"386675"
"35449",10090,634504,"386675"
"35450",10090,102640500,"386675"
"35451",10090,670880,"386675"
"35452",10090,670895,"386675"
"35453",10090,675294,"386675"
"35454",10090,544710,"386675"
"35455",10090,100191037,"386675"
"35457",10090,545055,""
"35458",10090,17232,""
"35459",10090,70552,"115399"
"35461",10090,75124,"158046"
"35463",10090,72175,"256471"
"35465",10090,55936,"56474"
"35467",10090,21854,"10440"
"35469",10090,52036,"55291"
"35471",10090,238393,""
"35472",10090,20715,""
"35473",10090,628900,""
"35474",10090,241589,"25758"
"35476",10090,15950,"3428"
"35477",10090,100504287,"3428"
"35478",10090,15951,"3428"
"35479",10090,226695,"3428"
"35480",10090,102639543,"3428"
"35481",10090,226691,"3428"
"35482",10090,100033459,"3428"
"35483",10090,236312,"3428"
"35484",10090,381308,"3428"
"35485",10090,623121,"3428"
"35486",10090,545384,"3428"
"35487",10090,100040462,"3428"
"35489",10090,382423,"552889"
"35491",10090,23938,"5607"
"35493",10090,73250,""
"35494",10090,381852,""
"35495",10090,66090,"83719"
"35497",10090,625424,""
"35498",10090,625464,""
"35499",10090,19240,""
"35500",10090,78478,""
"35501",10090,399591,""
"35502",10090,19241,""
"35503",10090,333193,""
"35504",10090,170676,"23089"
"35506",10090,15267,"8337	723790"
"35507",10090,319192,"8337	723790"
"35510",10090,233001,""
"35511",10090,330490,""
"35514",10090,207921,"375190"
"35516",10090,12313,""
"35517",10090,12314,""
"35518",10090,12315,""
"35519",10090,18805,"5337"
"35521",10090,14187,"57016"
"35523",10090,13109,""
"35524",10090,100727,"7365"
"35526",10090,69256,"84307"
"35528",10090,50754,"55294"
"35531",10090,52163,"8536"
"35533",10090,20234,""
"35534",10090,638345,""
"35535",10090,102635315,"163059"
"35536",10090,102636264,"163059"
"35537",10090,73610,"163059"
"35539",10090,243881,""
"35540",10090,382044,""
"35541",10090,13884,""
"35542",10090,393082,""
"35543",10090,668178,""
"35544",10090,493809,""
"35545",10090,26465,"7705"
"35547",10090,83669,"11180"
"35549",10090,20310,"2921"
"35552",10090,241944,"10308"
"35555",10090,20975,"8871"
"35558",10090,13095,"1558"
"35559",10090,13097,"1558"
"35560",10090,13098,"1558"
"35562",10090,14133,""
"35563",10090,14867,""
"35564",10090,54678,""
"35565",10090,22755,""
"35566",10090,12939,"56141"
"35568",10090,14985,""
"35569",10090,333715,""
"35570",10090,110696,""
"35571",10090,224753,""
"35572",10090,224761,""
"35573",10090,399549,""
"35575",10090,52639,"55062"
"35578",10090,381522,"100499483"
"35581",10090,631304,"57834"
"35583",10090,73626,""
"35584",10090,100040208,""
"35586",10090,78921,""
"35587",10090,269997,""
"35589",10090,26409,""
"35590",10090,436008,""
"35591",10090,319168,"85235"
"35593",10090,75704,""
"35594",10090,258803,""
"35595",10090,170648,""
"35596",10090,232854,"55659"
"35598",10090,226105,""
"35599",10090,628580,""
"35600",10090,252904,""
"35601",10090,258695,""
"35602",10090,258687,""
"35603",10090,271047,""
"35604",10090,238395,""
"35606",10090,245126,"441864"
"35610",10090,218314,"152687"
"35612",10090,353326,"388015"
"35615",10090,628893,"100288814"
"35617",10090,635396,""
"35618",10090,224044,""
"35620",10090,667281,""
"35621",10090,670558,""
"35624",10090,667103,""
"35625",10090,245347,""
"35626",10090,19152,"5657"
"35628",10090,622402,""
"35629",10090,27384,""
"35631",10090,17110,"4069"
"35632",10090,17105,"4069"
"35634",10090,18597,"5160"
"35636",10090,14863,"2944"
"35638",10090,110784,"4306"
"35640",10090,258998,"402135"
"35642",10090,257667,""
"35643",10090,258672,"441639"
"35644",10090,258671,"441639"
"35646",10090,258356,""
"35647",10090,259143,""
"35648",10090,258590,""
"35649",10090,258597,"120775"
"35651",10090,258865,""
"35652",10090,258833,""
"35653",10090,258388,""
"35654",10090,258888,""
"35655",10090,258942,""
"35656",10090,258394,""
"35657",10090,258331,""
"35658",10090,258306,""
"35659",10090,258744,""
"35660",10090,258781,""
"35661",10090,258605,""
"35662",10090,258823,""
"35663",10090,258604,""
"35664",10090,258603,""
"35665",10090,236785,""
"35666",10090,100041187,""
"35667",10090,259073,""
"35668",10090,258968,""
"35669",10090,258442,""
"35670",10090,258910,""
"35671",10090,258085,""
"35672",10090,258089,""
"35673",10090,258824,""
"35674",10090,258663,""
"35675",10090,258516,""
"35676",10090,258412,""
"35677",10090,259062,""
"35678",10090,258784,""
"35679",10090,21990,"7166"
"35681",10090,67922,"26017"
"35683",10090,13628,"1917"
"35685",10090,109115,"8464"
"35687",10090,18747,"5566"
"35689",10090,218038,"273"
"35694",10090,258804,"81327"
"35702",10090,58202,"25920"
"35704",10090,27389,"51207"
"35706",10090,171227,""
"35708",10090,93726,"6036"
"35709",10090,54159,"6036"
"35711",10090,140919,"57084"
"35713",10090,236852,"4109"
"35715",10090,56522,"56903"
"35717",10090,668382,"340529"
"35721",10090,17140,"4110"
"35723",10090,70425,"1456"
"35725",10090,68817,"84301"
"35729",10090,216558,"7360"
"35731",10090,27373,"1454"
"35733",10090,11459,"58"
"35735",10090,260302,"23163"
"35737",10090,329360,"643596"
"35739",10090,18749,"5567"
"35742",10090,66995,"644353"
"35746",10090,11419,"41"
"35748",10090,15439,"3240"
"35750",10090,14260,"342184"
"35752",10090,22678,"80108"
"35754",10090,108841,"112724"
"35757",10090,227541,"57118"
"35759",10090,215335,"206358"
"35761",10090,226090,"79956"
"35763",10090,14020,"7813"
"35765",10090,69713,"5303"
"35767",10090,100038347,"400451"
"35769",10090,56295,"25994"
"35771",10090,211945,"57475"
"35773",10090,78748,"644943"
"35782",10090,107747,"10840"
"35786",10090,67320,""
"35787",10090,69314,"100129669"
"35789",10090,103712,"728392"
"35791",10090,108934,"221710"
"35793",10090,66255,"440498"
"35798",10090,101055837,""
"35799",10090,100270744,"643376"
"35801",10090,232813,"729956"
"35804",10090,72219,"389763	389762	389761"
"35808",10090,320095,"140873"
"35811",10090,232875,"65982"
"35813",10090,12873,"1359"
"35817",10090,22072,"5645"
"35821",10090,56525,"9310"
"35825",10090,18087,"4820"
"35827",10090,77057,"11037"
"35830",10090,11997,""
"35831",10090,93685,"57089"
"35834",10090,66766,"100288797"
"35836",10090,71841,"100996648"
"35838",10090,71856,""
"35839",10090,100043771,""
"35840",10090,74158,""
"35841",10090,104002,""
"35843",10090,329178,"285175"
"35845",10090,98970,"84929"
"35847",10090,76768,"250"
"35852",10090,258285,""
"35853",10090,258293,""
"35854",10090,258301,""
"35855",10090,433031,""
"35856",10090,258479,""
"35857",10090,259118,""
"35858",10090,105887,"133688"
"35859",10090,223337,"133688"
"35863",10090,665033,"256076"
"35867",10090,333670,"150248"
"35869",10090,100043101,""
"35870",10090,384572,""
"35871",10090,627280,""
"35880",10090,75729,"646851"
"35882",10090,100322896,"401124"
"35884",10090,78258,"80133"
"35886",10090,195236,"94026"
"35891",10090,258456,""
"35892",10090,433449,""
"35893",10090,257887,""
"35894",10090,320707,"492"
"35896",10090,257666,""
"35897",10090,257664,""
"35900",10090,54124,"1163"
"35902",10090,258358,"390038"
"35904",10090,77032,""
"35905",10090,13684,"1977"
"35907",10090,14960,"3117"
"35909",10090,171202,""
"35910",10090,113859,""
"35912",10090,113863,""
"35913",10090,75770,"9024"
"35915",10090,11468,"72"
"35917",10090,72693,"170261"
"35919",10090,66158,"441518"
"35920",10090,553127,"441518"
"35922",10090,17884,"4622"
"35925",10090,11674,"226"
"35927",10090,13429,"1759"
"35929",10090,66105,"7323"
"35932",10090,19744,"6009"
"35934",10090,319277,"23325"
"35936",10090,619441,"407977"
"35938",10090,20219,"325"
"35940",10090,11964,"523"
"35942",10090,242481,"114299"
"35944",10090,432867,""
"35945",10090,75870,""
"35947",10090,108077,"6499"
"35949",10090,15064,"3140"
"35952",10090,13433,"1786"
"35954",10090,99480,"30836"
"35956",10090,72865,"8933"
"35959",10090,226413,"3938"
"35961",10090,666704,"90378"
"35963",10090,382571,"3754"
"35965",10090,13496,"1820"
"35968",10090,381260,"100652824"
"35970",10090,219114,"221150"
"35973",10090,234839,"9780"
"35976",10090,67647,"9674"
"35981",10090,100503964,"644041"
"35985",10090,17888,"4624"
"35987",10090,21960,"7143"
"35989",10090,22635,"7455"
"35991",10090,16582,"3801"
"35994",10090,328417,"143"
"35997",10090,225283,"55197"
"35999",10090,72747,"125488"
"36001",10090,20612,"6614"
"36003",10090,56381,"23013"
"36005",10090,53315,""
"36006",10090,54192,""
"36007",10090,140474,""
"36009",10090,382014,"57719"
"36011",10090,69380,""
"36012",10090,381693,""
"36013",10090,76645,"114780"
"36015",10090,670482,"100132386"
"36016",10090,670472,"100132386"
"36017",10090,100040276,"100132386"
"36018",10090,670464,"100132386"
"36019",10090,69464,"100132386"
"36020",10090,68768,"100132386"
"36023",10090,77596,"266977"
"36026",10090,70843,"162605"
"36031",10090,218165,"266553"
"36035",10090,15135,"3048"
"36037",10090,20208,"6288"
"36038",10090,20209,"6288"
"36040",10090,394436,"54658"
"36042",10090,13072,"1584"
"36046",10090,12944,"1401"
"36049",10090,13117,"1579"
"36050",10090,666168,"1579"
"36051",10090,100040843,"1579"
"36053",10090,13120,"1580"
"36055",10090,269261,"6136"
"36057",10090,19933,"6144"
"36059",10090,258925,"8388"
"36061",10090,258354,""
"36062",10090,258158,""
"36063",10090,258959,""
"36064",10090,258960,""
"36065",10090,258759,""
"36066",10090,257884,"390439"
"36069",10090,258383,""
"36070",10090,258222,""
"36071",10090,257958,"127066"
"36073",10090,18370,"390054"
"36075",10090,259078,""
"36076",10090,668035,""
"36077",10090,259161,""
"36078",10090,258745,""
"36079",10090,259034,"144125"
"36081",10090,258729,""
"36082",10090,258675,"219986"
"36084",10090,258805,""
"36085",10090,258674,""
"36086",10090,258700,""
"36087",10090,258481,""
"36088",10090,258582,"390167"
"36090",10090,258580,"390168"
"36093",10090,258524,""
"36094",10090,404329,""
"36095",10090,258450,""
"36096",10090,258786,"81318"
"36098",10090,258967,""
"36099",10090,404331,""
"36100",10090,29849,""
"36101",10090,258353,""
"36102",10090,259000,"403277"
"36104",10090,259037,""
"36105",10090,258299,""
"36106",10090,258338,""
"36107",10090,258359,""
"36108",10090,258522,""
"36109",10090,110511,""
"36110",10090,258609,""
"36111",10090,258679,""
"36112",10090,258531,""
"36113",10090,258498,""
"36114",10090,258778,""
"36115",10090,258207,"135948"
"36117",10090,258075,"390883"
"36118",10090,258074,"390883"
"36120",10090,258515,"125962"
"36123",10090,258731,""
"36124",10090,258016,"26211"
"36126",10090,257898,""
"36127",10090,258453,"219428"
"36129",10090,258975,"81328"
"36131",10090,258985,"403253"
"36133",10090,258035,"403273"
"36134",10090,257972,"403273"
"36136",10090,259039,""
"36137",10090,407788,""
"36138",10090,238690,"7594"
"36140",10090,259114,""
"36146",10090,68052,"6207"
"36152",10090,214239,"388115"
"36154",10090,14758,"2824"
"36157",10090,215095,"431705"
"36159",10090,100226,"23673"
"36161",10090,56351,"10728"
"36162",10090,100043508,"10728"
"36164",10090,14262,"2328"
"36166",10090,102866,"5358"
"36168",10090,22166,"7295"
"36171",10090,404322,"283160"
"36172",10090,258811,"283160"
"36174",10090,19695,"130120"
"36176",10090,20887,""
"36177",10090,14411,"6539"
"36179",10090,15361,"3159"
"36180",10090,111241,"3159"
"36182",10090,67868,"23436"
"36184",10090,22144,"112714"
"36185",10090,22147,"112714"
"36187",10090,68036,"51123"
"36190",10090,94094,"445372"
"36191",10090,434218,"445372"
"36193",10090,100504285,"145447"
"36196",10090,259019,"81168"
"36198",10090,381809,""
"36202",10090,243085,"7364"
"36203",10090,231396,"7364"
"36206",10090,258458,"127059"
"36210",10090,258657,"390429"
"36216",10090,257900,""
"36218",10090,12946,"1379"
"36220",10090,241525,"219539"
"36222",10090,381405,""
"36223",10090,258869,"26595	390271"
"36227",10090,110639,"5634"
"36229",10090,69774,""
"36230",10090,109169,"492311"
"36232",10090,100043188,""
"36233",10090,100042761,""
"36234",10090,668325,""
"36235",10090,668359,""
"36236",10090,207213,""
"36237",10090,399674,""
"36238",10090,399676,""
"36241",10090,14070,"8263	474383	474384"
"36245",10090,231570,"23285"
"36247",10090,380768,"56936"
"36250",10090,171192,""
"36251",10090,171193,""
"36252",10090,622032,""
"36253",10090,100043103,""
"36254",10090,546944,""
"36255",10090,81012,""
"36256",10090,622222,""
"36257",10090,546943,""
"36258",10090,100312470,""
"36259",10090,100312476,""
"36260",10090,100312471,""
"36261",10090,100042437,""
"36262",10090,171236,""
"36263",10090,171263,""
"36264",10090,113860,""
"36269",10090,69717,"3105"
"36270",10090,667977,"3105"
"36271",10090,14963,"3105"
"36272",10090,14964,"3105"
"36273",10090,14972,"3105"
"36274",10090,15006,"3105"
"36275",10090,15007,"3105"
"36276",10090,15013,"3105"
"36277",10090,15015,"3105"
"36278",10090,110557,"3105"
"36279",10090,15018,"3105"
"36281",10090,170780,"30835"
"36283",10090,387346,"50839"
"36285",10090,67568,"93621"
"36288",10090,13858,"2060"
"36290",10090,238406,""
"36291",10090,238405,""
"36292",10090,13525,""
"36293",10090,382007,""
"36294",10090,384806,"8748"
"36295",10090,23793,"8748"
"36296",10090,546055,"8748"
"36299",10090,494468,"64860"
"36303",10090,23962,""
"36313",10090,634104,"121275"
"36314",10090,545140,"121275"
"36316",10090,257931,""
"36317",10090,258023,""
"36318",10090,257956,""
"36319",10090,258512,""
"36320",10090,258056,""
"36322",10090,434484,"11262"
"36324",10090,242736,"441871	391002"
"36327",10090,116837,"22999"
"36331",10090,93765,"7334"
"36335",10090,93890,"56124"
"36337",10090,67861,""
"36338",10090,73729,"163087"
"36340",10090,71683,"2995"
"36342",10090,12968,""
"36343",10090,12969,""
"36344",10090,22190,"7316"
"36346",10090,504193,""
"36347",10090,432860,""
"36348",10090,100862015,""
"36349",10090,623197,""
"36350",10090,100502896,""
"36351",10090,101055863,""
"36352",10090,433719,""
"36353",10090,623272,""
"36354",10090,545637,""
"36355",10090,667780,""
"36356",10090,102640809,""
"36357",10090,100502924,""
"36358",10090,242502,""
"36360",10090,74103,""
"36361",10090,21991,"7167"
"36365",10090,435285,"85290"
"36367",10090,234695,"146206"
"36369",10090,66784,""
"36370",10090,240755,""
"36371",10090,353204,""
"36372",10090,74400,""
"36373",10090,70884,"60494"
"36375",10090,73390,""
"36376",10090,101197,""
"36377",10090,75471,""
"36378",10090,71826,""
"36379",10090,385138,""
"36380",10090,100042342,""
"36381",10090,100042055,""
"36382",10090,102634304,""
"36383",10090,102637812,""
"36384",10090,102631639,""
"36385",10090,102640847,""
"36386",10090,102636283,""
"36387",10090,102631744,""
"36388",10090,100861719,""
"36389",10090,100504444,""
"36390",10090,102639794,""
"36391",10090,100041106,""
"36392",10090,102634269,""
"36393",10090,102635261,""
"36394",10090,545047,""
"36395",10090,102635554,""
"36396",10090,102634872,""
"36397",10090,102638116,""
"36398",10090,102635067,""
"36399",10090,666186,""
"36400",10090,666207,""
"36401",10090,666253,""
"36402",10090,102636509,""
"36403",10090,102636948,""
"36404",10090,666376,""
"36405",10090,102640955,""
"36406",10090,666420,""
"36407",10090,666485,""
"36408",10090,666561,""
"36409",10090,666647,""
"36410",10090,666660,""
"36411",10090,666675,""
"36412",10090,666678,""
"36413",10090,102636873,""
"36414",10090,666723,""
"36415",10090,381218,""
"36416",10090,20755,""
"36417",10090,100303744,""
"36418",10090,26987,"9470"
"36420",10090,72713,"9068"
"36422",10090,71868,"100506564"
"36424",10090,102443350,""
"36425",10090,70420,"348110	100526783"
"36431",10090,67305,"2882"
"36436",10090,67510,"51030"
"36438",10090,17880,"4629"
"36440",10090,18102,"4830"
"36442",10090,554292,""
"36443",10090,70362,"170487"
"36445",10090,234344,"92345"
"36447",10090,330463,"57573"
"36450",10090,574405,""
"36451",10090,574404,""
"36452",10090,434795,""
"36453",10090,434797,""
"36454",10090,546325,""
"36455",10090,71425,""
"36456",10090,433492,""
"36457",10090,627375,""
"36458",10090,100503799,""
"36459",10090,15331,""
"36460",10090,67555,"152586"
"36462",10090,232855,"374928"
"36465",10090,16491,"3738"
"36467",10090,232440,"55766"
"36469",10090,79221,"9734"
"36471",10090,12515,"969"
"36473",10090,319190,"8970"
"36475",10090,319176,"8338"
"36477",10090,56707,"7769"
"36480",10090,209351,"57119"
"36483",10090,20315,"6387"
"36486",10090,211535,"93233"
"36488",10090,242443,"116443"
"36490",10090,328250,"728118	729262"
"36493",10090,381667,"100507055"
"36495",10090,11870,"417"
"36497",10090,72054,"8529"
"36499",10090,54123,"3665"
"36501",10090,241593,""
"36502",10090,545662,""
"36503",10090,619294,""
"36504",10090,26365,"634"
"36505",10090,26367,"634"
"36507",10090,69131,"51755"
"36509",10090,381091,""
"36510",10090,22003,""
"36513",10090,436059,"8824"
"36515",10090,332942,""
"36517",10090,100043665,""
"36518",10090,100043566,""
"36519",10090,101055864,""
"36520",10090,100043638,""
"36521",10090,100043645,""
"36522",10090,381937,""
"36523",10090,545929,""
"36524",10090,620736,""
"36525",10090,628664,""
"36526",10090,667378,""
"36527",10090,667570,""
"36528",10090,57028,"57026"
"36530",10090,105349,"8644"
"36532",10090,26931,""
"36534",10090,20535,"6522"
"36539",10090,78609,""
"36540",10090,70380,"56180"
"36542",10090,544922,""
"36543",10090,71164,"79844"
"36545",10090,626415,""
"36546",10090,100040599,""
"36547",10090,100861668,""
"36548",10090,102633470,""
"36549",10090,78672,""
"36550",10090,102633703,""
"36551",10090,102633933,""
"36552",10090,385024,""
"36553",10090,665578,""
"36554",10090,665858,""
"36555",10090,670593,""
"36556",10090,93843,"139728"
"36558",10090,626578,"163351"
"36559",10090,634650,"163351"
"36560",10090,17472,"163351"
"36561",10090,100702,"163351"
"36562",10090,236573,"163351"
"36567",10090,27263,""
"36568",10090,236574,""
"36569",10090,545814,""
"36570",10090,622474,""
"36571",10090,622486,""
"36573",10090,72931,"375757"
"36576",10090,269774,"22848"
"36582",10090,93898,"10715"
"36584",10090,102637435,""
"36586",10090,240067,""
"36587",10090,52468,"10106"
"36589",10090,69121,"25884"
"36593",10090,620292,""
"36594",10090,223825,"133558"
"36596",10090,93671,"9332"
"36598",10090,240095,""
"36601",10090,433181,""
"36602",10090,77424,""
"36603",10090,76308,"81876"
"36607",10090,216019,"80201"
"36609",10090,267019,"6210"
"36611",10090,57808,"6165"
"36613",10090,12632,"1073"
"36615",10090,66913,"11014"
"36617",10090,56736,"9604"
"36620",10090,53605,"4673"
"36622",10090,76183,""
"36624",10090,22202,""
"36625",10090,20536,"6508"
"36628",10090,100503041,"79955"
"36630",10090,102639132,""
"36631",10090,107605,"8608"
"36632",10090,19683,"8608"
"36633",10090,216454,"8608"
"36634",10090,216453,"8608"
"36635",10090,103142,"8608"
"36637",10090,381484,""
"36638",10090,100039319,"474382	474381	83740"
"36639",10090,624153,"474382	474381	83740"
"36640",10090,624957,"474382	474381	83740"
"36644",10090,68744,""
"36645",10090,57429,""
"36646",10090,102631912,"4707"
"36649",10090,75462,"102723903"
"36651",10090,171285,"84868"
"36653",10090,13067,""
"36654",10090,170734,"342933"
"36658",10090,243219,""
"36659",10090,13367,"1729"
"36661",10090,233987,""
"36663",10090,544678,"85452"
"36665",10090,268515,"57597"
"36667",10090,329540,"140688"
"36671",10090,545477,""
"36672",10090,77684,""
"36673",10090,545417,""
"36674",10090,11650,"251"
"36676",10090,207212,"9828"
"36678",10090,238680,"79937"
"36680",10090,68140,"166815"
"36682",10090,66112,"64757"
"36684",10090,665255,""
"36685",10090,384534,""
"36686",10090,672125,""
"36687",10090,22307,""
"36688",10090,384219,""
"36689",10090,627569,""
"36690",10090,100038941,""
"36691",10090,22308,""
"36692",10090,231589,""
"36693",10090,231591,""
"36694",10090,211223,""
"36695",10090,627479,""
"36696",10090,625068,""
"36697",10090,623734,""
"36698",10090,625109,""
"36699",10090,625131,""
"36700",10090,669149,""
"36701",10090,435864,""
"36702",10090,93714,"56109"
"36704",10090,192163,"56145"
"36706",10090,353235,"9752"
"36708",10090,18744,"64219"
"36711",10090,11844,"381"
"36714",10090,217071,"339210"
"36718",10090,626995,""
"36719",10090,626943,""
"36725",10090,102634296,"100130361	100132994"
"36728",10090,100862072,""
"36733",10090,98303,"389073"
"36735",10090,627805,""
"36736",10090,627814,""
"36737",10090,224582,""
"36738",10090,627743,""
"36739",10090,628444,""
"36740",10090,637898,""
"36741",10090,637873,""
"36742",10090,383258,""
"36745",10090,233902,"54620"
"36748",10090,100101806,""
"36750",10090,227630,""
"36751",10090,12964,"1418"
"36754",10090,65020,"10782"
"36755",10090,170936,"10782"
"36757",10090,76355,"23483"
"36761",10090,208285,""
"36762",10090,240328,""
"36763",10090,217305,"100131439"
"36764",10090,382551,"100131439"
"36765",10090,100043123,"100131439"
"36766",10090,100043125,"100131439"
"36768",10090,27273,"5166"
"36771",10090,233058,"147923"
"36773",10090,207798,""
"36776",10090,627537,""
"36777",10090,22312,""
"36778",10090,627132,""
"36779",10090,22313,""
"36780",10090,665227,""
"36781",10090,100125586,""
"36782",10090,637053,""
"36783",10090,667069,""
"36784",10090,319217,""
